date_updated,state,start_date,legend,curr_date,month,end_date,tot_cases,new_cases,abs_new_cases,tot_deaths,new_deaths,abs_new_deaths,new_historic_cases,new_historic_deaths,state_full,region,abbreviaton_map,states_map,Region_map,region_cumulative_cases,region_new_cases_per_week,region_cumulative_deaths,region_deaths_per_week
8/5/2021,MP,7/29/2021,"Jul 29, 2021",29-Jul-21,21-Aug,8/4/2021,198,8,6,2,0,0,0,0, Northern Mariana Islands,Other,,,,158191,1470,2758,14
8/12/2021,MP,8/5/2021,"Aug 5, 2021",5-Aug-21,21-Aug,8/11/2021,210,12,4,2,0,0,0,0, Northern Mariana Islands,Other,,,,162997,2847,2778,20
8/19/2021,MP,8/12/2021,"Aug 12, 2021",12-Aug-21,21-Aug,8/18/2021,220,10,2,2,0,0,0,0, Northern Mariana Islands,Other,,,,168738,4806,2829,51
8/26/2021,MP,8/19/2021,"Aug 19, 2021",19-Aug-21,21-Aug,8/25/2021,229,9,1,2,0,0,0,0, Northern Mariana Islands,Other,,,,174709,5741,2889,60
9/2/2021,MP,8/26/2021,"Aug 26, 2021",26-Aug-21,21-Sep,9/1/2021,243,14,5,2,0,0,0,0, Northern Mariana Islands,Other,,,,182890,5971,2984,95
9/9/2021,MP,9/2/2021,"Sep 2, 2021",2-Sep-21,21-Sep,9/8/2021,248,5,9,2,0,0,0,0, Northern Mariana Islands,Other,,,,188656,8181,3092,108
9/16/2021,MP,9/9/2021,"Sep 9, 2021",9-Sep-21,21-Sep,9/15/2021,256,8,3,2,0,0,0,0, Northern Mariana Islands,Other,,,,193358,5766,3186,94
9/23/2021,MP,9/16/2021,"Sep 16, 2021",16-Sep-21,21-Sep,9/22/2021,265,9,1,2,0,0,0,0, Northern Mariana Islands,Other,,,,197756,4702,3298,112
9/30/2021,MP,9/23/2021,"Sep 23, 2021",23-Sep-21,21-Sep,9/29/2021,268,3,6,2,0,0,0,0, Northern Mariana Islands,Other,,,,200690,4398,3364,66
10/7/2021,MP,9/30/2021,"Sep 30, 2021",30-Sep-21,21-Oct,10/6/2021,272,4,1,2,0,0,0,0, Northern Mariana Islands,Other,,,,203236,2934,3419,55
10/14/2021,MP,10/7/2021,"Oct 7, 2021",7-Oct-21,21-Oct,10/13/2021,281,9,5,3,1,1,0,0, Northern Mariana Islands,Other,,,,205683,2546,3466,47
10/21/2021,MP,10/14/2021,"Oct 14, 2021",14-Oct-21,21-Oct,10/20/2021,289,8,1,3,0,1,0,0, Northern Mariana Islands,Other,,,,207350,2447,3501,35
10/28/2021,MP,10/21/2021,"Oct 21, 2021",21-Oct-21,21-Oct,10/27/2021,291,2,6,3,0,0,0,0, Northern Mariana Islands,Other,,,,208972,1667,3522,21
11/4/2021,MP,10/28/2021,"Oct 28, 2021",28-Oct-21,21-Nov,11/3/2021,330,39,37,3,0,0,0,0, Northern Mariana Islands,Other,,,,210406,1622,3547,25
11/11/2021,MP,11/4/2021,"Nov 4, 2021",4-Nov-21,21-Nov,11/10/2021,380,50,11,3,0,0,0,0, Northern Mariana Islands,Other,,,,211702,1434,3572,25
11/18/2021,MP,11/11/2021,"Nov 11, 2021",11-Nov-21,21-Nov,11/17/2021,408,28,22,3,0,0,0,0, Northern Mariana Islands,Other,,,,213032,1296,3597,25
11/25/2021,MP,11/18/2021,"Nov 18, 2021",18-Nov-21,21-Nov,11/24/2021,604,196,168,3,0,0,0,0, Northern Mariana Islands,Other,,,,214076,1330,3608,11
12/2/2021,MP,11/25/2021,"Nov 25, 2021",25-Nov-21,21-Dec,12/1/2021,958,354,158,3,0,0,0,0, Northern Mariana Islands,Other,,,,215281,1044,3617,9
12/9/2021,MP,12/2/2021,"Dec 2, 2021",2-Dec-21,21-Dec,12/8/2021,1182,224,130,5,2,2,0,0, Northern Mariana Islands,Other,,,,216336,1205,3626,9
12/16/2021,MP,12/9/2021,"Dec 9, 2021",9-Dec-21,21-Dec,12/15/2021,2117,935,711,6,1,1,0,0, Northern Mariana Islands,Other,,,,217590,1055,3633,7
12/23/2021,MP,12/16/2021,"Dec 16, 2021",16-Dec-21,21-Dec,12/22/2021,2641,524,411,8,2,1,0,0, Northern Mariana Islands,Other,,,,219398,1254,3641,8
12/30/2021,MP,12/23/2021,"Dec 23, 2021",23-Dec-21,21-Dec,12/29/2021,3085,444,80,13,5,3,0,0, Northern Mariana Islands,Other,,,,232613,1808,3653,12
1/6/2022,MP,12/30/2021,"Dec 30, 2021",30-Dec-21,22-Jan,1/5/2022,3518,433,11,18,5,0,0,0, Northern Mariana Islands,Other,,,,275027,13215,3666,13
1/13/2022,MP,1/6/2022,"Jan 6, 2022",6-Jan-22,22-Jan,1/12/2022,3751,233,200,20,2,3,0,0, Northern Mariana Islands,Other,,,,348252,42414,3703,37
1/20/2022,MP,1/13/2022,"Jan 13, 2022",13-Jan-22,22-Jan,1/19/2022,4118,367,134,21,1,1,0,0, Northern Mariana Islands,Other,,,,413505,73225,3805,102
1/27/2022,MP,1/20/2022,"Jan 20, 2022",20-Jan-22,22-Jan,1/26/2022,4564,446,79,23,2,1,0,0, Northern Mariana Islands,Other,,,,467779,65253,3954,149
2/3/2022,MP,1/27/2022,"Jan 27, 2022",27-Jan-22,22-Feb,2/2/2022,5314,750,304,23,0,2,0,0, Northern Mariana Islands,Other,,,,499376,54274,4159,205
2/10/2022,MP,2/3/2022,"Feb 3, 2022",3-Feb-22,22-Feb,2/9/2022,6784,1470,720,23,0,0,0,0, Northern Mariana Islands,Other,,,,516648,31597,4308,149
2/17/2022,MP,2/10/2022,"Feb 10, 2022",10-Feb-22,22-Feb,2/16/2022,7927,1143,327,25,2,2,0,0, Northern Mariana Islands,Other,,,,529855,17272,4416,108
2/24/2022,MP,2/17/2022,"Feb 17, 2022",17-Feb-22,22-Feb,2/23/2022,9265,1338,195,27,2,0,0,0, Northern Mariana Islands,Other,,,,538626,13207,4508,92
3/3/2022,MP,2/24/2022,"Feb 24, 2022",24-Feb-22,22-Mar,3/2/2022,9922,657,681,30,3,1,0,0, Northern Mariana Islands,Other,,,,544747,8771,4551,43
3/10/2022,MP,3/3/2022,"Mar 3, 2022",3-Mar-22,22-Mar,3/9/2022,10284,362,295,30,0,3,0,0, Northern Mariana Islands,Other,,,,548696,6121,4598,47
3/17/2022,MP,3/10/2022,"Mar 10, 2022",10-Mar-22,22-Mar,3/16/2022,10575,291,71,31,1,1,0,0, Northern Mariana Islands,Other,,,,551791,3949,4626,28
3/24/2022,MP,3/17/2022,"Mar 17, 2022",17-Mar-22,22-Mar,3/23/2022,10985,410,119,31,0,1,0,0, Northern Mariana Islands,Other,,,,554370,3095,4638,12
3/31/2022,MP,3/24/2022,"Mar 24, 2022",24-Mar-22,22-Mar,3/30/2022,11065,80,330,33,2,2,0,0, Northern Mariana Islands,Other,,,,558043,2579,4645,7
4/7/2022,MP,3/31/2022,"Mar 31, 2022",31-Mar-22,22-Apr,4/6/2022,11158,93,13,33,0,2,0,0, Northern Mariana Islands,Other,,,,561999,3673,4665,20
4/14/2022,MP,4/7/2022,"Apr 7, 2022",7-Apr-22,22-Apr,4/13/2022,11203,45,48,34,1,1,0,0, Northern Mariana Islands,Other,,,,567103,3956,4681,16
4/21/2022,MP,4/14/2022,"Apr 14, 2022",14-Apr-22,22-Apr,4/20/2022,11221,18,27,34,0,1,0,0, Northern Mariana Islands,Other,,,,574043,5104,4705,24
4/28/2022,MP,4/21/2022,"Apr 21, 2022",21-Apr-22,22-Apr,4/27/2022,11263,42,24,34,0,0,0,0, Northern Mariana Islands,Other,,,,585015,6940,4714,9
5/5/2022,MP,4/28/2022,"Apr 28, 2022",28-Apr-22,22-May,5/4/2022,11281,18,24,34,0,0,0,0, Northern Mariana Islands,Other,,,,608825,10972,4726,12
5/12/2022,MP,5/5/2022,"May 5, 2022",5-May-22,22-May,5/11/2022,11305,24,6,34,0,0,0,0, Northern Mariana Islands,Other,,,,637761,23810,4752,26
5/19/2022,MP,5/12/2022,"May 12, 2022",12-May-22,22-May,5/18/2022,11315,10,14,34,0,0,0,0, Northern Mariana Islands,Other,,,,670466,28936,4781,29
5/26/2022,MP,5/19/2022,"May 19, 2022",19-May-22,22-May,5/25/2022,11333,18,8,34,0,0,0,0, Northern Mariana Islands,Other,,,,710261,32705,4829,48
6/2/2022,MP,5/26/2022,"May 26, 2022",26-May-22,22-Jun,6/1/2022,11366,33,15,34,0,0,0,0, Northern Mariana Islands,Other,,,,737810,39795,4876,47
6/9/2022,MP,6/2/2022,"Jun 2, 2022",2-Jun-22,22-Jun,6/8/2022,11403,37,4,34,0,0,0,0, Northern Mariana Islands,Other,,,,764810,27549,4923,47
6/16/2022,MP,6/9/2022,"Jun 9, 2022",9-Jun-22,22-Jun,6/15/2022,11482,79,42,34,0,0,0,0, Northern Mariana Islands,Other,,,,792455,27000,4973,50
6/23/2022,MP,6/16/2022,"Jun 16, 2022",16-Jun-22,22-Jun,6/22/2022,11569,87,8,34,0,0,0,0, Northern Mariana Islands,Other,,,,817852,27645,5018,45
6/30/2022,MP,6/23/2022,"Jun 23, 2022",23-Jun-22,22-Jun,6/29/2022,11829,260,173,35,1,1,0,0, Northern Mariana Islands,Other,,,,839801,25397,5064,46
7/7/2022,MP,6/30/2022,"Jun 30, 2022",30-Jun-22,22-Jul,7/6/2022,11829,0,260,35,0,1,0,0, Northern Mariana Islands,Other,,,,865041,21949,5122,58
7/14/2022,MP,7/7/2022,"Jul 7, 2022",7-Jul-22,22-Jul,7/13/2022,12193,364,364,35,0,0,0,0, Northern Mariana Islands,Other,,,,880494,25240,5164,42
7/21/2022,MP,7/14/2022,"Jul 14, 2022",14-Jul-22,22-Jul,7/20/2022,12398,205,159,35,0,0,0,0, Northern Mariana Islands,Other,,,,905394,15453,5219,55
7/28/2022,MP,7/21/2022,"Jul 21, 2022",21-Jul-22,22-Jul,7/27/2022,12573,175,30,37,2,2,0,0, Northern Mariana Islands,Other,,,,925100,24900,5271,52
8/4/2022,MP,7/28/2022,"Jul 28, 2022",28-Jul-22,22-Aug,8/3/2022,12732,159,16,38,1,1,0,0, Northern Mariana Islands,Other,,,,946026,19706,5321,50
8/11/2022,MP,8/4/2022,"Aug 4, 2022",4-Aug-22,22-Aug,8/10/2022,12866,134,25,39,1,0,0,0, Northern Mariana Islands,Other,,,,970116,20926,5375,54
8/18/2022,MP,8/11/2022,"Aug 11, 2022",11-Aug-22,22-Aug,8/17/2022,12948,82,52,39,0,1,0,0, Northern Mariana Islands,Other,,,,991630,24090,5424,49
8/25/2022,MP,8/18/2022,"Aug 18, 2022",18-Aug-22,22-Aug,8/24/2022,13050,102,20,40,1,1,0,0, Northern Mariana Islands,Other,,,,1015532,21514,5499,75
9/1/2022,MP,8/25/2022,"Aug 25, 2022",25-Aug-22,22-Sep,8/31/2022,13120,70,32,40,0,1,0,0, Northern Mariana Islands,Other,,,,1037632,23902,5550,51
9/8/2022,MP,9/1/2022,"Sep 1, 2022",1-Sep-22,22-Sep,9/7/2022,13147,27,43,40,0,0,0,0, Northern Mariana Islands,Other,,,,1054049,22100,5606,56
9/15/2022,MP,9/8/2022,"Sep 8, 2022",8-Sep-22,22-Sep,9/14/2022,13155,8,19,40,0,0,0,0, Northern Mariana Islands,Other,,,,1066841,16417,5648,42
9/22/2022,MP,9/15/2022,"Sep 15, 2022",15-Sep-22,22-Sep,9/21/2022,13166,11,3,40,0,0,0,0, Northern Mariana Islands,Other,,,,1077691,12792,5697,49
9/29/2022,MP,9/22/2022,"Sep 22, 2022",22-Sep-22,22-Sep,9/28/2022,13171,5,6,40,0,0,0,0, Northern Mariana Islands,Other,,,,1081803,10850,5737,40
10/6/2022,MP,9/29/2022,"Sep 29, 2022",29-Sep-22,22-Oct,10/5/2022,13185,14,9,41,1,1,0,0, Northern Mariana Islands,Other,,,,1087528,4112,5781,44
10/13/2022,MP,10/6/2022,"Oct 6, 2022",6-Oct-22,22-Oct,10/12/2022,13196,11,3,41,0,1,0,0, Northern Mariana Islands,Other,,,,1103036,5725,5835,54
10/20/2022,MP,10/13/2022,"Oct 13, 2022",13-Oct-22,22-Oct,10/19/2022,13202,6,5,41,0,0,0,0, Northern Mariana Islands,Other,,,,1110866,15508,5870,35
10/27/2022,MP,10/20/2022,"Oct 20, 2022",20-Oct-22,22-Oct,10/26/2022,13209,7,1,41,0,0,0,0, Northern Mariana Islands,Other,,,,1116550,7830,5898,28
11/3/2022,MP,10/27/2022,"Oct 27, 2022",27-Oct-22,22-Nov,11/2/2022,13212,3,4,41,0,0,0,0, Northern Mariana Islands,Other,,,,1123384,5684,5922,24
11/10/2022,MP,11/3/2022,"Nov 3, 2022",3-Nov-22,22-Nov,11/9/2022,13219,7,4,41,0,0,0,0, Northern Mariana Islands,Other,,,,1130181,6834,5946,24
11/17/2022,MP,11/10/2022,"Nov 10, 2022",10-Nov-22,22-Nov,11/16/2022,13220,1,6,41,0,0,0,0, Northern Mariana Islands,Other,,,,1137215,6797,5969,23
11/24/2022,MP,11/17/2022,"Nov 17, 2022",17-Nov-22,22-Nov,11/23/2022,13222,2,1,41,0,0,0,0, Northern Mariana Islands,Other,,,,1143860,7034,5989,20
12/1/2022,MP,11/24/2022,"Nov 24, 2022",24-Nov-22,22-Dec,11/30/2022,13227,5,3,41,0,0,0,0, Northern Mariana Islands,Other,,,,1152060,6645,6022,33
12/8/2022,MP,12/1/2022,"Dec 1, 2022",1-Dec-22,22-Dec,12/7/2022,13230,3,2,41,0,0,0,0, Northern Mariana Islands,Other,,,,1158828,8200,6058,36
12/15/2022,MP,12/8/2022,"Dec 8, 2022",8-Dec-22,22-Dec,12/14/2022,13249,19,16,41,0,0,0,0, Northern Mariana Islands,Other,,,,1169183,6768,6105,47
12/22/2022,MP,12/15/2022,"Dec 15, 2022",15-Dec-22,22-Dec,12/21/2022,13279,30,11,41,0,0,0,0, Northern Mariana Islands,Other,,,,1179226,10355,6150,45
12/29/2022,MP,12/22/2022,"Dec 22, 2022",22-Dec-22,22-Dec,12/28/2022,13335,56,26,41,0,0,0,0, Northern Mariana Islands,Other,,,,1189357,10043,6187,37
1/5/2023,MP,12/29/2022,"Dec 29, 2022",29-Dec-22,23-Jan,1/4/2023,13393,58,2,41,0,0,0,0, Northern Mariana Islands,Other,,,,1198310,10131,6216,29
1/12/2023,MP,1/5/2023,"Jan 5, 2023",5-Jan-23,23-Jan,1/11/2023,13439,46,12,41,0,0,0,0, Northern Mariana Islands,Other,,,,1206071,8953,6252,36
1/19/2023,MP,1/12/2023,"Jan 12, 2023",12-Jan-23,23-Jan,1/18/2023,13485,46,0,41,0,0,0,0, Northern Mariana Islands,Other,,,,1213766,7761,6295,43
1/26/2023,MP,1/19/2023,"Jan 19, 2023",19-Jan-23,23-Jan,1/25/2023,13509,24,22,41,0,0,0,0, Northern Mariana Islands,Other,,,,1222257,7695,6326,31
2/2/2023,MP,1/26/2023,"Jan 26, 2023",26-Jan-23,23-Feb,2/1/2023,13549,40,16,41,0,0,0,0, Northern Mariana Islands,Other,,,,1229823,8491,6369,43
2/9/2023,MP,2/2/2023,"Feb 2, 2023",2-Feb-23,23-Feb,2/8/2023,13582,33,7,41,0,0,0,0, Northern Mariana Islands,Other,,,,1235978,7566,6402,33
2/16/2023,MP,2/9/2023,"Feb 9, 2023",9-Feb-23,23-Feb,2/15/2023,13608,26,7,41,0,0,0,0, Northern Mariana Islands,Other,,,,1240651,6155,6427,25
2/23/2023,MP,2/16/2023,"Feb 16, 2023",16-Feb-23,23-Feb,2/22/2023,13637,29,3,41,0,0,0,0, Northern Mariana Islands,Other,,,,1245621,4673,6468,41
3/2/2023,MP,2/23/2023,"Feb 23, 2023",23-Feb-23,23-Mar,3/1/2023,13680,43,14,41,0,0,0,0, Northern Mariana Islands,Other,,,,1248850,4970,6487,19
3/9/2023,MP,3/2/2023,"Mar 2, 2023",2-Mar-23,23-Mar,3/8/2023,13715,35,8,42,1,1,0,0, Northern Mariana Islands,Other,,,,1252004,3229,6509,22
3/16/2023,MP,3/9/2023,"Mar 9, 2023",9-Mar-23,23-Mar,3/15/2023,13740,25,10,42,0,1,0,0, Northern Mariana Islands,Other,,,,1254544,3154,6528,19
3/23/2023,MP,3/16/2023,"Mar 16, 2023",16-Mar-23,23-Mar,3/22/2023,13769,29,4,43,1,1,0,0, Northern Mariana Islands,Other,,,,1257225,2540,6542,14
3/30/2023,MP,3/23/2023,"Mar 23, 2023",23-Mar-23,23-Mar,3/29/2023,13787,18,11,43,0,1,0,0, Northern Mariana Islands,Other,,,,1259487,2681,6559,17
4/6/2023,MP,3/30/2023,"Mar 30, 2023",30-Mar-23,23-Apr,4/5/2023,13795,8,10,43,0,0,0,0, Northern Mariana Islands,Other,,,,1263273,2262,6566,7
4/13/2023,MP,4/6/2023,"Apr 6, 2023",6-Apr-23,23-Apr,4/12/2023,13811,16,8,43,0,0,0,0, Northern Mariana Islands,Other,,,,1265501,3786,6576,10
4/20/2023,MP,4/13/2023,"Apr 13, 2023",13-Apr-23,23-Apr,4/19/2023,13833,22,6,43,0,0,0,0, Northern Mariana Islands,Other,,,,1267298,2228,6584,8
4/27/2023,MP,4/20/2023,"Apr 20, 2023",20-Apr-23,23-Apr,4/26/2023,13851,18,4,43,0,0,0,0, Northern Mariana Islands,Other,,,,1269531,1797,6593,9
5/4/2023,MP,4/27/2023,"Apr 27, 2023",27-Apr-23,23-May,5/3/2023,13867,16,2,43,0,0,0,0, Northern Mariana Islands,Other,,,,1272334,2233,6599,6
5/11/2023,MP,5/4/2023,"May 4, 2023",4-May-23,23-May,5/10/2023,13886,19,3,44,1,1,0,0, Northern Mariana Islands,Other,,,,1275371,2803,6610,11
1/23/2020,MS,1/16/2020,"Jan 16, 2020",16-Jan-20,20-Jan,1/22/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,1279463,3037,6622,12
1/30/2020,MS,1/23/2020,"Jan 23, 2020",23-Jan-20,20-Jan,1/29/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,5,4092,0,0
2/6/2020,MS,1/30/2020,"Jan 30, 2020",30-Jan-20,20-Feb,2/5/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,5,5,0,0
2/13/2020,MS,2/6/2020,"Feb 6, 2020",6-Feb-20,20-Feb,2/12/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,10,0,0,0
2/20/2020,MS,2/13/2020,"Feb 13, 2020",13-Feb-20,20-Feb,2/19/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,14,5,0,0
2/27/2020,MS,2/20/2020,"Feb 20, 2020",20-Feb-20,20-Feb,2/26/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,16,4,0,0
3/5/2020,MS,2/27/2020,"Feb 27, 2020",27-Feb-20,20-Mar,3/4/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,21,2,0,0
3/12/2020,MS,3/5/2020,"Mar 5, 2020",5-Mar-20,20-Mar,3/11/2020,0,0,0,0,0,0,0,0,Mississippi,South,,,,24,5,0,0
3/19/2020,MS,3/12/2020,"Mar 12, 2020",12-Mar-20,20-Mar,3/18/2020,34,34,34,0,0,0,0,0,Mississippi,South,,,,140,3,2,2
3/26/2020,MS,3/19/2020,"Mar 19, 2020",19-Mar-20,20-Mar,3/25/2020,377,343,309,3,3,3,0,0,Mississippi,South,,,,1324,116,29,27
4/2/2020,MS,3/26/2020,"Mar 26, 2020",26-Mar-20,20-Apr,4/1/2020,1072,695,352,20,17,14,0,0,Mississippi,South,,,,9313,1184,210,181
4/9/2020,MS,4/2/2020,"Apr 2, 2020",2-Apr-20,20-Apr,4/8/2020,2006,934,239,66,46,29,0,0,Mississippi,South,,,,31947,7989,859,649
4/16/2020,MS,4/9/2020,"Apr 9, 2020",9-Apr-20,20-Apr,4/15/2020,3360,1354,420,121,55,9,0,0,Mississippi,South,,,,74664,22634,2353,1494
4/23/2020,MS,4/16/2020,"Apr 16, 2020",16-Apr-20,20-Apr,4/22/2020,4898,1538,184,192,71,16,0,0,Mississippi,South,,,,115881,42717,4308,1955
4/30/2020,MS,4/23/2020,"Apr 23, 2020",23-Apr-20,20-Apr,4/29/2020,6565,1667,129,250,58,13,0,0,Mississippi,South,,,,158331,41217,6645,2337
5/7/2020,MS,4/30/2020,"Apr 30, 2020",30-Apr-20,20-May,5/6/2020,8426,1861,194,374,124,66,0,0,Mississippi,South,,,,202783,42450,8983,2338
5/14/2020,MS,5/7/2020,"May 7, 2020",7-May-20,20-May,5/13/2020,10091,1665,196,464,90,34,0,0,Mississippi,South,,,,251342,44452,11310,2327
5/21/2020,MS,5/14/2020,"May 14, 2020",14-May-20,20-May,5/20/2020,11972,1881,216,570,106,16,0,0,Mississippi,South,,,,297865,48559,13428,2118
5/28/2020,MS,5/21/2020,"May 21, 2020",21-May-20,20-May,5/27/2020,14050,2078,197,670,100,6,0,0,Mississippi,South,,,,348109,46523,15429,2001
6/4/2020,MS,5/28/2020,"May 28, 2020",28-May-20,20-Jun,6/3/2020,16322,2272,194,782,112,12,0,0,Mississippi,South,,,,398475,50244,17230,1801
6/11/2020,MS,6/4/2020,"Jun 4, 2020",4-Jun-20,20-Jun,6/10/2020,18486,2164,108,868,86,26,0,0,Mississippi,South,,,,453546,50366,18974,1744
6/18/2020,MS,6/11/2020,"Jun 11, 2020",11-Jun-20,20-Jun,6/17/2020,20635,2149,15,938,70,16,0,0,Mississippi,South,,,,524626,55071,20547,1573
6/25/2020,MS,6/18/2020,"Jun 18, 2020",18-Jun-20,20-Jun,6/24/2020,23434,2799,650,1011,73,3,0,0,Mississippi,South,,,,601436,71080,21989,1442
7/2/2020,MS,6/25/2020,"Jun 25, 2020",25-Jun-20,20-Jul,7/1/2020,27901,4467,1668,1082,71,2,0,0,Mississippi,South,,,,706592,76810,23418,1429
7/9/2020,MS,7/2/2020,"Jul 2, 2020",2-Jul-20,20-Jul,7/8/2020,32889,4988,521,1187,105,34,0,0,Mississippi,South,,,,865358,105156,24988,1570
7/16/2020,MS,7/9/2020,"Jul 9, 2020",9-Jul-20,20-Jul,7/15/2020,38521,5632,644,1287,100,5,0,0,Mississippi,South,,,,1064359,158766,26914,1926
7/23/2020,MS,7/16/2020,"Jul 16, 2020",16-Jul-20,20-Jul,7/22/2020,47072,8551,2919,1422,135,35,0,0,Mississippi,South,,,,1313171,199001,29562,2648
7/30/2020,MS,7/23/2020,"Jul 23, 2020",23-Jul-20,20-Jul,7/29/2020,55804,8732,181,1561,139,4,0,0,Mississippi,South,,,,1582622,248812,33084,3522
8/6/2020,MS,7/30/2020,"Jul 30, 2020",30-Jul-20,20-Aug,8/5/2020,63459,7655,1077,1803,242,103,0,0,Mississippi,South,,,,1844706,269451,37881,4797
8/13/2020,MS,8/6/2020,"Aug 6, 2020",6-Aug-20,20-Aug,8/12/2020,69374,5915,1740,1989,186,56,0,0,Mississippi,South,,,,2089431,262084,42465,4584
8/20/2020,MS,8/13/2020,"Aug 13, 2020",13-Aug-20,20-Aug,8/19/2020,74556,5182,733,2164,175,11,0,0,Mississippi,South,,,,2320160,244725,46907,4442
8/27/2020,MS,8/20/2020,"Aug 20, 2020",20-Aug-20,20-Aug,8/26/2020,80098,5542,360,2371,207,32,0,0,Mississippi,South,,,,2511250,230729,51265,4358
9/3/2020,MS,8/27/2020,"Aug 27, 2020",27-Aug-20,20-Sep,9/2/2020,84371,4273,1269,2525,154,53,0,0,Mississippi,South,,,,2661819,191090,55236,3971
9/10/2020,MS,9/3/2020,"Sep 3, 2020",3-Sep-20,20-Sep,9/9/2020,87803,3432,841,2623,98,56,0,0,Mississippi,South,,,,2801884,150569,58888,3652
9/17/2020,MS,9/10/2020,"Sep 10, 2020",10-Sep-20,20-Sep,9/16/2020,91234,3431,1,2756,133,35,0,0,Mississippi,South,,,,2926751,140065,61719,2831
9/24/2020,MS,9/17/2020,"Sep 17, 2020",17-Sep-20,20-Sep,9/23/2020,94571,3337,94,2870,114,19,0,0,Mississippi,South,,,,3064090,124867,65242,3523
10/1/2020,MS,9/24/2020,"Sep 24, 2020",24-Sep-20,20-Oct,9/30/2020,98191,3620,283,2968,98,16,0,0,Mississippi,South,,,,3199657,137339,68154,2912
10/8/2020,MS,10/1/2020,"Oct 1, 2020",1-Oct-20,20-Oct,10/7/2020,102241,4050,430,3050,82,16,0,0,Mississippi,South,,,,3323808,135567,70942,2788
10/15/2020,MS,10/8/2020,"Oct 8, 2020",8-Oct-20,20-Oct,10/14/2020,106817,4576,526,3140,90,8,0,0,Mississippi,South,,,,3450049,124151,73533,2591
10/22/2020,MS,10/15/2020,"Oct 15, 2020",15-Oct-20,20-Oct,10/21/2020,112123,5306,730,3223,83,7,0,0,Mississippi,South,,,,3584878,126241,76151,2618
10/29/2020,MS,10/22/2020,"Oct 22, 2020",22-Oct-20,20-Oct,10/28/2020,117617,5494,188,3302,79,4,0,0,Mississippi,South,,,,3738031,134829,78751,2600
11/5/2020,MS,10/29/2020,"Oct 29, 2020",29-Oct-20,20-Nov,11/4/2020,122277,4660,834,3396,94,15,0,0,Mississippi,South,,,,3923834,153153,81307,2556
11/12/2020,MS,11/5/2020,"Nov 5, 2020",5-Nov-20,20-Nov,11/11/2020,129395,7118,2458,3496,100,6,0,0,Mississippi,South,,,,4139355,185803,84356,3049
11/19/2020,MS,11/12/2020,"Nov 12, 2020",12-Nov-20,20-Nov,11/18/2020,137396,8001,883,3600,104,4,0,0,Mississippi,South,,,,4385488,215521,87367,3011
11/26/2020,MS,11/19/2020,"Nov 19, 2020",19-Nov-20,20-Nov,11/25/2020,145636,8240,239,3745,145,41,0,0,Mississippi,South,,,,4691318,246133,90728,3361
12/3/2020,MS,11/26/2020,"Nov 26, 2020",26-Nov-20,20-Dec,12/2/2020,156868,11232,2992,3851,106,39,0,0,Mississippi,South,,,,5066380,305830,94810,4082
12/10/2020,MS,12/3/2020,"Dec 3, 2020",3-Dec-20,20-Dec,12/9/2020,170672,13804,2572,4041,190,84,0,0,Mississippi,South,,,,5449412,375062,98557,3747
12/17/2020,MS,12/10/2020,"Dec 10, 2020",10-Dec-20,20-Dec,12/16/2020,185643,14971,1167,4294,253,63,0,0,Mississippi,South,,,,5912012,383032,103723,5166
12/24/2020,MS,12/17/2020,"Dec 17, 2020",17-Dec-20,20-Dec,12/23/2020,200325,14682,289,4532,238,15,0,0,Mississippi,South,,,,6445603,462600,109294,5571
12/31/2020,MS,12/24/2020,"Dec 24, 2020",24-Dec-20,20-Dec,12/30/2020,213055,12730,1952,4747,215,23,0,0,Mississippi,South,,,,6999440,533591,115642,6348
1/7/2021,MS,12/31/2020,"Dec 31, 2020",31-Dec-20,21-Jan,1/6/2021,228235,15180,2450,5013,266,51,0,0,Mississippi,South,,,,7492248,553837,121169,5527
1/14/2021,MS,1/7/2021,"Jan 7, 2021",7-Jan-21,21-Jan,1/13/2021,243899,15664,484,5315,302,36,0,0,Mississippi,South,,,,8128601,492808,127631,6462
1/21/2021,MS,1/14/2021,"Jan 14, 2021",14-Jan-21,21-Jan,1/20/2021,256827,12928,2736,5638,323,21,0,0,Mississippi,South,,,,8793660,636353,136249,8618
1/28/2021,MS,1/21/2021,"Jan 21, 2021",21-Jan-21,21-Jan,1/27/2021,268672,11845,1083,5917,279,44,0,0,Mississippi,South,,,,9369227,665059,144945,8696
2/4/2021,MS,1/28/2021,"Jan 28, 2021",28-Jan-21,21-Feb,2/3/2021,277322,8650,3195,6158,241,38,0,0,Mississippi,South,,,,9854161,575567,154338,9393
2/11/2021,MS,2/4/2021,"Feb 4, 2021",4-Feb-21,21-Feb,2/10/2021,283754,6432,2218,6367,209,32,0,0,Mississippi,South,,,,10267894,484934,163646,9308
